polarity,physical_row,physical_col,core_row,core_col,net,electrical,x_um,y_um
P,18,26,17,25,B10,1,104.000,72.000
P,18,27,17,26,B10,1,108.000,72.000
P,18,28,17,27,B10,1,112.000,72.000
P,18,29,17,28,B10,1,116.000,72.000
P,18,30,17,29,B10,1,120.000,72.000
P,18,31,17,30,B10,1,124.000,72.000
P,18,32,17,31,B10,1,128.000,72.000
P,18,33,17,32,B10,1,132.000,72.000
P,18,34,17,33,B10,1,136.000,72.000
P,18,35,17,34,B10,1,140.000,72.000
P,18,36,17,35,B10,1,144.000,72.000
P,18,37,17,36,B10,1,148.000,72.000
P,18,38,17,37,B10,1,152.000,72.000
P,18,39,17,38,B10,1,156.000,72.000
P,18,40,17,39,B10,1,160.000,72.000
P,18,41,17,40,B10,1,164.000,72.000
P,18,42,17,41,B10,1,168.000,72.000
P,18,43,17,42,B10,1,172.000,72.000
P,18,44,17,43,B10,1,176.000,72.000
P,18,45,17,44,B10,1,180.000,72.000
P,18,46,17,45,B10,1,184.000,72.000
P,18,47,17,46,B10,1,188.000,72.000
P,18,48,17,47,B10,1,192.000,72.000
P,18,49,17,48,B10,1,196.000,72.000
P,18,50,17,49,B10,1,200.000,72.000
P,18,51,17,50,B10,1,204.000,72.000
P,18,52,17,51,B10,1,208.000,72.000
P,18,53,17,52,B10,1,212.000,72.000
P,18,54,17,53,B10,1,216.000,72.000
P,18,55,17,54,B10,1,220.000,72.000
P,18,56,17,55,B10,1,224.000,72.000
P,18,57,17,56,B10,1,228.000,72.000
P,18,58,17,57,B10,1,232.000,72.000
P,18,59,17,58,B10,1,236.000,72.000
P,18,60,17,59,B10,1,240.000,72.000
P,18,61,17,60,B10,1,244.000,72.000
P,18,62,17,61,B10,1,248.000,72.000
P,18,63,17,62,B10,1,252.000,72.000
P,18,64,17,63,B11,1,256.000,72.000
P,18,65,,,EDGE,0,260.000,72.000
P,19,0,,,EDGE,0,0.000,76.000
P,19,1,18,0,B10,1,4.000,76.000
P,19,2,18,1,B10,1,8.000,76.000
P,19,3,18,2,B10,1,12.000,76.000
P,19,4,18,3,B10,1,16.000,76.000
P,19,5,18,4,B10,1,20.000,76.000
P,19,6,18,5,B10,1,24.000,76.000
P,19,7,18,6,B10,1,28.000,76.000
P,19,8,18,7,B10,1,32.000,76.000
P,19,9,18,8,B10,1,36.000,76.000
P,19,10,18,9,B10,1,40.000,76.000
P,19,11,18,10,B10,1,44.000,76.000
P,19,12,18,11,B10,1,48.000,76.000
P,19,13,18,12,B10,1,52.000,76.000
P,19,14,18,13,B10,1,56.000,76.000
P,19,15,18,14,B10,1,60.000,76.000
P,19,16,18,15,B10,1,64.000,76.000
P,19,17,18,16,B10,1,68.000,76.000
P,19,18,18,17,B10,1,72.000,76.000
P,19,19,18,18,B10,1,76.000,76.000
P,19,20,18,19,B10,1,80.000,76.000
P,19,21,18,20,B10,1,84.000,76.000
P,19,22,18,21,B10,1,88.000,76.000
P,19,23,18,22,B10,1,92.000,76.000
P,19,24,18,23,B10,1,96.000,76.000
P,19,25,18,24,B10,1,100.000,76.000
P,19,26,18,25,B10,1,104.000,76.000
P,19,27,18,26,B10,1,108.000,76.000
P,19,28,18,27,B10,1,112.000,76.000
P,19,29,18,28,B10,1,116.000,76.000
P,19,30,18,29,B10,1,120.000,76.000
P,19,31,18,30,B10,1,124.000,76.000
P,19,32,18,31,B10,1,128.000,76.000
P,19,33,18,32,B10,1,132.000,76.000
P,19,34,18,33,B10,1,136.000,76.000
P,19,35,18,34,B10,1,140.000,76.000
P,19,36,18,35,B10,1,144.000,76.000
P,19,37,18,36,B10,1,148.000,76.000
P,19,38,18,37,B10,1,152.000,76.000
P,19,39,18,38,B10,1,156.000,76.000
P,19,40,18,39,B10,1,160.000,76.000
P,19,41,18,40,B10,1,164.000,76.000
P,19,42,18,41,B10,1,168.000,76.000
P,19,43,18,42,B10,1,172.000,76.000
P,19,44,18,43,B10,1,176.000,76.000
P,19,45,18,44,B10,1,180.000,76.000
P,19,46,18,45,B10,1,184.000,76.000
P,19,47,18,46,B10,1,188.000,76.000
P,19,48,18,47,B10,1,192.000,76.000
P,19,49,18,48,B10,1,196.000,76.000
P,19,50,18,49,B10,1,200.000,76.000
P,19,51,18,50,B10,1,204.000,76.000
P,19,52,18,51,B10,1,208.000,76.000
P,19,53,18,52,B10,1,212.000,76.000
P,19,54,18,53,B10,1,216.000,76.000
P,19,55,18,54,B10,1,220.000,76.000
P,19,56,18,55,B10,1,224.000,76.000
P,19,57,18,56,B10,1,228.000,76.000
P,19,58,18,57,B10,1,232.000,76.000
P,19,59,18,58,B10,1,236.000,76.000
P,19,60,18,59,B10,1,240.000,76.000
P,19,61,18,60,B10,1,244.000,76.000
P,19,62,18,61,B10,1,248.000,76.000
P,19,63,18,62,B10,1,252.000,76.000
P,19,64,18,63,B11,1,256.000,76.000
P,19,65,,,EDGE,0,260.000,76.000
P,20,0,,,EDGE,0,0.000,80.000
P,20,1,19,0,B10,1,4.000,80.000
P,20,2,19,1,B10,1,8.000,80.000
P,20,3,19,2,B10,1,12.000,80.000
P,20,4,19,3,B10,1,16.000,80.000
P,20,5,19,4,B10,1,20.000,80.000
P,20,6,19,5,B10,1,24.000,80.000
P,20,7,19,6,B10,1,28.000,80.000
P,20,8,19,7,B10,1,32.000,80.000
P,20,9,19,8,B10,1,36.000,80.000
P,20,10,19,9,B10,1,40.000,80.000
P,20,11,19,10,B10,1,44.000,80.000
P,20,12,19,11,B10,1,48.000,80.000
P,20,13,19,12,B10,1,52.000,80.000
P,20,14,19,13,B10,1,56.000,80.000
P,20,15,19,14,B10,1,60.000,80.000
P,20,16,19,15,B10,1,64.000,80.000
P,20,17,19,16,B10,1,68.000,80.000
P,20,18,19,17,B10,1,72.000,80.000
P,20,19,19,18,B10,1,76.000,80.000
P,20,20,19,19,B10,1,80.000,80.000
P,20,21,19,20,B10,1,84.000,80.000
P,20,22,19,21,B10,1,88.000,80.000
P,20,23,19,22,B10,1,92.000,80.000
P,20,24,19,23,B10,1,96.000,80.000
P,20,25,19,24,B10,1,100.000,80.000
P,20,26,19,25,B10,1,104.000,80.000
P,20,27,19,26,B10,1,108.000,80.000
P,20,28,19,27,B10,1,112.000,80.000
P,20,29,19,28,B10,1,116.000,80.000
P,20,30,19,29,B10,1,120.000,80.000
P,20,31,19,30,B10,1,124.000,80.000
P,20,32,19,31,B10,1,128.000,80.000
P,20,33,19,32,B10,1,132.000,80.000
P,20,34,19,33,B10,1,136.000,80.000
P,20,35,19,34,B10,1,140.000,80.000
P,20,36,19,35,B10,1,144.000,80.000
P,20,37,19,36,B10,1,148.000,80.000
P,20,38,19,37,B10,1,152.000,80.000
P,20,39,19,38,B10,1,156.000,80.000
P,20,40,19,39,B10,1,160.000,80.000
P,20,41,19,40,B10,1,164.000,80.000
P,20,42,19,41,B10,1,168.000,80.000
P,20,43,19,42,B10,1,172.000,80.000
P,20,44,19,43,B10,1,176.000,80.000
P,20,45,19,44,B10,1,180.000,80.000
P,20,46,19,45,B10,1,184.000,80.000
P,20,47,19,46,B10,1,188.000,80.000
P,20,48,19,47,B10,1,192.000,80.000
P,20,49,19,48,B10,1,196.000,80.000
P,20,50,19,49,B10,1,200.000,80.000
P,20,51,19,50,B10,1,204.000,80.000
P,20,52,19,51,B10,1,208.000,80.000
P,20,53,19,52,B10,1,212.000,80.000
P,20,54,19,53,B10,1,216.000,80.000
P,20,55,19,54,B10,1,220.000,80.000
P,20,56,19,55,B10,1,224.000,80.000
P,20,57,19,56,B10,1,228.000,80.000
P,20,58,19,57,B10,1,232.000,80.000
P,20,59,19,58,B10,1,236.000,80.000
P,20,60,19,59,B10,1,240.000,80.000
P,20,61,19,60,B10,1,244.000,80.000
P,20,62,19,61,B10,1,248.000,80.000
P,20,63,19,62,B10,1,252.000,80.000
P,20,64,19,63,B11,1,256.000,80.000
P,20,65,,,EDGE,0,260.000,80.000
P,21,0,,,EDGE,0,0.000,84.000
P,21,1,20,0,B10,1,4.000,84.000
P,21,2,20,1,B10,1,8.000,84.000
P,21,3,20,2,B10,1,12.000,84.000
P,21,4,20,3,B10,1,16.000,84.000
P,21,5,20,4,B10,1,20.000,84.000
P,21,6,20,5,B10,1,24.000,84.000
P,21,7,20,6,B10,1,28.000,84.000
P,21,8,20,7,B10,1,32.000,84.000
P,21,9,20,8,B10,1,36.000,84.000
P,21,10,20,9,B10,1,40.000,84.000
P,21,11,20,10,B10,1,44.000,84.000
P,21,12,20,11,B10,1,48.000,84.000
P,21,13,20,12,B10,1,52.000,84.000
P,21,14,20,13,B10,1,56.000,84.000
P,21,15,20,14,B10,1,60.000,84.000
P,21,16,20,15,B10,1,64.000,84.000
P,21,17,20,16,B10,1,68.000,84.000
P,21,18,20,17,B10,1,72.000,84.000
P,21,19,20,18,B10,1,76.000,84.000
P,21,20,20,19,B10,1,80.000,84.000
P,21,21,20,20,B10,1,84.000,84.000
P,21,22,20,21,B10,1,88.000,84.000
P,21,23,20,22,B10,1,92.000,84.000
P,21,24,20,23,B10,1,96.000,84.000
P,21,25,20,24,B10,1,100.000,84.000
P,21,26,20,25,B10,1,104.000,84.000
P,21,27,20,26,B10,1,108.000,84.000
P,21,28,20,27,B10,1,112.000,84.000
P,21,29,20,28,B10,1,116.000,84.000
P,21,30,20,29,B10,1,120.000,84.000
P,21,31,20,30,B10,1,124.000,84.000
P,21,32,20,31,B10,1,128.000,84.000
P,21,33,20,32,B10,1,132.000,84.000
P,21,34,20,33,B10,1,136.000,84.000
P,21,35,20,34,B10,1,140.000,84.000
P,21,36,20,35,B10,1,144.000,84.000
P,21,37,20,36,B10,1,148.000,84.000
P,21,38,20,37,B10,1,152.000,84.000
P,21,39,20,38,B10,1,156.000,84.000
P,21,40,20,39,B10,1,160.000,84.000
P,21,41,20,40,B10,1,164.000,84.000
P,21,42,20,41,B10,1,168.000,84.000
P,21,43,20,42,B10,1,172.000,84.000
P,21,44,20,43,B10,1,176.000,84.000
P,21,45,20,44,B10,1,180.000,84.000
P,21,46,20,45,B10,1,184.000,84.000
P,21,47,20,46,B10,1,188.000,84.000
P,21,48,20,47,B10,1,192.000,84.000
P,21,49,20,48,B10,1,196.000,84.000
P,21,50,20,49,B10,1,200.000,84.000
P,21,51,20,50,B10,1,204.000,84.000
P,21,52,20,51,B10,1,208.000,84.000
P,21,53,20,52,B10,1,212.000,84.000
P,21,54,20,53,B10,1,216.000,84.000
P,21,55,20,54,B10,1,220.000,84.000
P,21,56,20,55,B10,1,224.000,84.000
P,21,57,20,56,B10,1,228.000,84.000
P,21,58,20,57,B10,1,232.000,84.000
P,21,59,20,58,B10,1,236.000,84.000
P,21,60,20,59,B10,1,240.000,84.000
P,21,61,20,60,B10,1,244.000,84.000
P,21,62,20,61,B10,1,248.000,84.000
P,21,63,20,62,B10,1,252.000,84.000
P,21,64,20,63,B11,1,256.000,84.000
P,21,65,,,EDGE,0,260.000,84.000
P,22,0,,,EDGE,0,0.000,88.000
P,22,1,21,0,B10,1,4.000,88.000
P,22,2,21,1,B10,1,8.000,88.000
P,22,3,21,2,B10,1,12.000,88.000
P,22,4,21,3,B10,1,16.000,88.000
P,22,5,21,4,B10,1,20.000,88.000
P,22,6,21,5,B10,1,24.000,88.000
P,22,7,21,6,B10,1,28.000,88.000
P,22,8,21,7,B10,1,32.000,88.000
P,22,9,21,8,B10,1,36.000,88.000
P,22,10,21,9,B10,1,40.000,88.000
P,22,11,21,10,B10,1,44.000,88.000
P,22,12,21,11,B10,1,48.000,88.000
P,22,13,21,12,B10,1,52.000,88.000
P,22,14,21,13,B10,1,56.000,88.000
P,22,15,21,14,B10,1,60.000,88.000
P,22,16,21,15,B10,1,64.000,88.000
P,22,17,21,16,B10,1,68.000,88.000
P,22,18,21,17,B10,1,72.000,88.000
P,22,19,21,18,B10,1,76.000,88.000
P,22,20,21,19,B10,1,80.000,88.000
P,22,21,21,20,B10,1,84.000,88.000
P,22,22,21,21,B10,1,88.000,88.000
P,22,23,21,22,B10,1,92.000,88.000
P,22,24,21,23,B10,1,96.000,88.000
P,22,25,21,24,B10,1,100.000,88.000
P,22,26,21,25,B10,1,104.000,88.000
P,22,27,21,26,B10,1,108.000,88.000
P,22,28,21,27,B10,1,112.000,88.000
P,22,29,21,28,B10,1,116.000,88.000
P,22,30,21,29,B10,1,120.000,88.000
P,22,31,21,30,B10,1,124.000,88.000
P,22,32,21,31,B10,1,128.000,88.000
P,22,33,21,32,B10,1,132.000,88.000
P,22,34,21,33,B10,1,136.000,88.000
P,22,35,21,34,B10,1,140.000,88.000
P,22,36,21,35,B10,1,144.000,88.000
P,22,37,21,36,B10,1,148.000,88.000
P,22,38,21,37,B10,1,152.000,88.000
P,22,39,21,38,B10,1,156.000,88.000
P,22,40,21,39,B10,1,160.000,88.000
P,22,41,21,40,B10,1,164.000,88.000
P,22,42,21,41,B10,1,168.000,88.000
P,22,43,21,42,B10,1,172.000,88.000
P,22,44,21,43,B10,1,176.000,88.000
P,22,45,21,44,B10,1,180.000,88.000
P,22,46,21,45,B10,1,184.000,88.000
P,22,47,21,46,B10,1,188.000,88.000
P,22,48,21,47,B10,1,192.000,88.000
P,22,49,21,48,B10,1,196.000,88.000
P,22,50,21,49,B10,1,200.000,88.000
P,22,51,21,50,B10,1,204.000,88.000
P,22,52,21,51,B10,1,208.000,88.000
P,22,53,21,52,B10,1,212.000,88.000
P,22,54,21,53,B10,1,216.000,88.000
P,22,55,21,54,B10,1,220.000,88.000
P,22,56,21,55,B10,1,224.000,88.000
P,22,57,21,56,B10,1,228.000,88.000
P,22,58,21,57,B10,1,232.000,88.000
P,22,59,21,58,B10,1,236.000,88.000
P,22,60,21,59,B10,1,240.000,88.000
P,22,61,21,60,B10,1,244.000,88.000
P,22,62,21,61,B10,1,248.000,88.000
P,22,63,21,62,B10,1,252.000,88.000
P,22,64,21,63,B11,1,256.000,88.000
P,22,65,,,EDGE,0,260.000,88.000
P,23,0,,,EDGE,0,0.000,92.000
P,23,1,22,0,B10,1,4.000,92.000
P,23,2,22,1,B10,1,8.000,92.000
P,23,3,22,2,B10,1,12.000,92.000
P,23,4,22,3,B10,1,16.000,92.000
P,23,5,22,4,B10,1,20.000,92.000
P,23,6,22,5,B10,1,24.000,92.000
P,23,7,22,6,B10,1,28.000,92.000
P,23,8,22,7,B10,1,32.000,92.000
P,23,9,22,8,B10,1,36.000,92.000
P,23,10,22,9,B10,1,40.000,92.000
P,23,11,22,10,B10,1,44.000,92.000
P,23,12,22,11,B10,1,48.000,92.000
P,23,13,22,12,B10,1,52.000,92.000
P,23,14,22,13,B10,1,56.000,92.000
P,23,15,22,14,B10,1,60.000,92.000
P,23,16,22,15,B10,1,64.000,92.000
P,23,17,22,16,B10,1,68.000,92.000
P,23,18,22,17,B10,1,72.000,92.000
P,23,19,22,18,B10,1,76.000,92.000
P,23,20,22,19,B10,1,80.000,92.000
P,23,21,22,20,B10,1,84.000,92.000
P,23,22,22,21,B10,1,88.000,92.000
P,23,23,22,22,B10,1,92.000,92.000
P,23,24,22,23,B10,1,96.000,92.000
P,23,25,22,24,B10,1,100.000,92.000
P,23,26,22,25,B10,1,104.000,92.000
P,23,27,22,26,B10,1,108.000,92.000
P,23,28,22,27,B10,1,112.000,92.000
P,23,29,22,28,B10,1,116.000,92.000
P,23,30,22,29,B10,1,120.000,92.000
P,23,31,22,30,B10,1,124.000,92.000
P,23,32,22,31,B10,1,128.000,92.000
P,23,33,22,32,B10,1,132.000,92.000
P,23,34,22,33,B10,1,136.000,92.000
P,23,35,22,34,B10,1,140.000,92.000
P,23,36,22,35,B10,1,144.000,92.000
P,23,37,22,36,B10,1,148.000,92.000
P,23,38,22,37,B10,1,152.000,92.000
P,23,39,22,38,B10,1,156.000,92.000
P,23,40,22,39,B10,1,160.000,92.000
P,23,41,22,40,B10,1,164.000,92.000
P,23,42,22,41,B10,1,168.000,92.000
P,23,43,22,42,B10,1,172.000,92.000
P,23,44,22,43,B10,1,176.000,92.000
P,23,45,22,44,B10,1,180.000,92.000
P,23,46,22,45,B10,1,184.000,92.000
P,23,47,22,46,B10,1,188.000,92.000
P,23,48,22,47,B10,1,192.000,92.000
P,23,49,22,48,B10,1,196.000,92.000
P,23,50,22,49,B10,1,200.000,92.000
P,23,51,22,50,B10,1,204.000,92.000
P,23,52,22,51,B10,1,208.000,92.000
P,23,53,22,52,B10,1,212.000,92.000
P,23,54,22,53,B10,1,216.000,92.000
P,23,55,22,54,B10,1,220.000,92.000
P,23,56,22,55,B10,1,224.000,92.000
P,23,57,22,56,B10,1,228.000,92.000
P,23,58,22,57,B10,1,232.000,92.000
P,23,59,22,58,B10,1,236.000,92.000
P,23,60,22,59,B10,1,240.000,92.000
P,23,61,22,60,B10,1,244.000,92.000
P,23,62,22,61,B10,1,248.000,92.000
P,23,63,22,62,B10,1,252.000,92.000
P,23,64,22,63,B11,1,256.000,92.000
P,23,65,,,EDGE,0,260.000,92.000
P,24,0,,,EDGE,0,0.000,96.000
P,24,1,23,0,B10,1,4.000,96.000
P,24,2,23,1,B10,1,8.000,96.000
P,24,3,23,2,B10,1,12.000,96.000
P,24,4,23,3,B10,1,16.000,96.000
P,24,5,23,4,B10,1,20.000,96.000
P,24,6,23,5,B10,1,24.000,96.000
P,24,7,23,6,B10,1,28.000,96.000
P,24,8,23,7,B10,1,32.000,96.000
P,24,9,23,8,B10,1,36.000,96.000
P,24,10,23,9,B10,1,40.000,96.000
P,24,11,23,10,B10,1,44.000,96.000
P,24,12,23,11,B10,1,48.000,96.000
P,24,13,23,12,B10,1,52.000,96.000
P,24,14,23,13,B10,1,56.000,96.000
P,24,15,23,14,B10,1,60.000,96.000
P,24,16,23,15,B10,1,64.000,96.000
P,24,17,23,16,B10,1,68.000,96.000
P,24,18,23,17,B10,1,72.000,96.000
P,24,19,23,18,B10,1,76.000,96.000
P,24,20,23,19,B10,1,80.000,96.000
P,24,21,23,20,B10,1,84.000,96.000
P,24,22,23,21,B10,1,88.000,96.000
P,24,23,23,22,B10,1,92.000,96.000
P,24,24,23,23,B10,1,96.000,96.000
P,24,25,23,24,B10,1,100.000,96.000
P,24,26,23,25,B10,1,104.000,96.000
P,24,27,23,26,B10,1,108.000,96.000
P,24,28,23,27,B10,1,112.000,96.000
P,24,29,23,28,B10,1,116.000,96.000
P,24,30,23,29,B10,1,120.000,96.000
P,24,31,23,30,B10,1,124.000,96.000
P,24,32,23,31,B10,1,128.000,96.000
P,24,33,23,32,B10,1,132.000,96.000
P,24,34,23,33,B10,1,136.000,96.000
P,24,35,23,34,B10,1,140.000,96.000
P,24,36,23,35,B10,1,144.000,96.000
P,24,37,23,36,B10,1,148.000,96.000
P,24,38,23,37,B10,1,152.000,96.000
P,24,39,23,38,B10,1,156.000,96.000
P,24,40,23,39,B10,1,160.000,96.000
P,24,41,23,40,B10,1,164.000,96.000
P,24,42,23,41,B10,1,168.000,96.000
P,24,43,23,42,B10,1,172.000,96.000
P,24,44,23,43,B10,1,176.000,96.000
P,24,45,23,44,B10,1,180.000,96.000
P,24,46,23,45,B10,1,184.000,96.000
P,24,47,23,46,B10,1,188.000,96.000
P,24,48,23,47,B10,1,192.000,96.000
P,24,49,23,48,B10,1,196.000,96.000
P,24,50,23,49,B10,1,200.000,96.000
P,24,51,23,50,B10,1,204.000,96.000
P,24,52,23,51,B10,1,208.000,96.000
P,24,53,23,52,B10,1,212.000,96.000
P,24,54,23,53,B10,1,216.000,96.000
P,24,55,23,54,B10,1,220.000,96.000
P,24,56,23,55,B10,1,224.000,96.000
P,24,57,23,56,B10,1,228.000,96.000
P,24,58,23,57,B10,1,232.000,96.000
P,24,59,23,58,B10,1,236.000,96.000
P,24,60,23,59,B10,1,240.000,96.000
P,24,61,23,60,B10,1,244.000,96.000
P,24,62,23,61,B10,1,248.000,96.000
P,24,63,23,62,B10,1,252.000,96.000
P,24,64,23,63,B11,1,256.000,96.000
P,24,65,,,EDGE,0,260.000,96.000
P,25,0,,,EDGE,0,0.000,100.000
P,25,1,24,0,B9,1,4.000,100.000
P,25,2,24,1,B9,1,8.000,100.000
P,25,3,24,2,B9,1,12.000,100.000
P,25,4,24,3,B9,1,16.000,100.000
P,25,5,24,4,B9,1,20.000,100.000
P,25,6,24,5,B9,1,24.000,100.000
P,25,7,24,6,B9,1,28.000,100.000
P,25,8,24,7,B9,1,32.000,100.000
P,25,9,24,8,B9,1,36.000,100.000
P,25,10,24,9,B9,1,40.000,100.000
P,25,11,24,10,B9,1,44.000,100.000
P,25,12,24,11,B9,1,48.000,100.000
P,25,13,24,12,B9,1,52.000,100.000
P,25,14,24,13,B9,1,56.000,100.000
P,25,15,24,14,B9,1,60.000,100.000
P,25,16,24,15,B9,1,64.000,100.000
P,25,17,24,16,B9,1,68.000,100.000
P,25,18,24,17,B9,1,72.000,100.000
P,25,19,24,18,B9,1,76.000,100.000
P,25,20,24,19,B9,1,80.000,100.000
P,25,21,24,20,B9,1,84.000,100.000
P,25,22,24,21,B9,1,88.000,100.000
P,25,23,24,22,B9,1,92.000,100.000
P,25,24,24,23,B9,1,96.000,100.000
P,25,25,24,24,B9,1,100.000,100.000
P,25,26,24,25,B9,1,104.000,100.000
P,25,27,24,26,B9,1,108.000,100.000
P,25,28,24,27,B9,1,112.000,100.000
P,25,29,24,28,B9,1,116.000,100.000
P,25,30,24,29,B9,1,120.000,100.000
P,25,31,24,30,B9,1,124.000,100.000
P,25,32,24,31,B9,1,128.000,100.000
P,25,33,24,32,B9,1,132.000,100.000
P,25,34,24,33,B9,1,136.000,100.000
P,25,35,24,34,B9,1,140.000,100.000
P,25,36,24,35,B9,1,144.000,100.000
P,25,37,24,36,B9,1,148.000,100.000
P,25,38,24,37,B9,1,152.000,100.000
P,25,39,24,38,B9,1,156.000,100.000
P,25,40,24,39,B9,1,160.000,100.000
P,25,41,24,40,B9,1,164.000,100.000
P,25,42,24,41,B9,1,168.000,100.000
P,25,43,24,42,B9,1,172.000,100.000
P,25,44,24,43,B9,1,176.000,100.000
P,25,45,24,44,B9,1,180.000,100.000
P,25,46,24,45,B9,1,184.000,100.000
P,25,47,24,46,B9,1,188.000,100.000
P,25,48,24,47,B9,1,192.000,100.000
P,25,49,24,48,B9,1,196.000,100.000
P,25,50,24,49,B9,1,200.000,100.000
P,25,51,24,50,B9,1,204.000,100.000
P,25,52,24,51,B9,1,208.000,100.000
P,25,53,24,52,B9,1,212.000,100.000
P,25,54,24,53,B9,1,216.000,100.000
P,25,55,24,54,B9,1,220.000,100.000
P,25,56,24,55,B9,1,224.000,100.000
P,25,57,24,56,B9,1,228.000,100.000
P,25,58,24,57,B9,1,232.000,100.000
P,25,59,24,58,B9,1,236.000,100.000
P,25,60,24,59,B9,1,240.000,100.000
P,25,61,24,60,B9,1,244.000,100.000
P,25,62,24,61,B9,1,248.000,100.000
P,25,63,24,62,B9,1,252.000,100.000
P,25,64,24,63,B11,1,256.000,100.000
P,25,65,,,EDGE,0,260.000,100.000
P,26,0,,,EDGE,0,0.000,104.000
P,26,1,25,0,B9,1,4.000,104.000
P,26,2,25,1,B9,1,8.000,104.000
P,26,3,25,2,B9,1,12.000,104.000
P,26,4,25,3,B9,1,16.000,104.000
P,26,5,25,4,B9,1,20.000,104.000
P,26,6,25,5,B9,1,24.000,104.000
P,26,7,25,6,B9,1,28.000,104.000
P,26,8,25,7,B9,1,32.000,104.000
P,26,9,25,8,B9,1,36.000,104.000
P,26,10,25,9,B9,1,40.000,104.000
P,26,11,25,10,B9,1,44.000,104.000
P,26,12,25,11,B9,1,48.000,104.000
P,26,13,25,12,B9,1,52.000,104.000
P,26,14,25,13,B9,1,56.000,104.000
P,26,15,25,14,B9,1,60.000,104.000
P,26,16,25,15,B9,1,64.000,104.000
P,26,17,25,16,B9,1,68.000,104.000
P,26,18,25,17,B9,1,72.000,104.000
P,26,19,25,18,B9,1,76.000,104.000
P,26,20,25,19,B9,1,80.000,104.000
P,26,21,25,20,B9,1,84.000,104.000
P,26,22,25,21,B9,1,88.000,104.000
P,26,23,25,22,B9,1,92.000,104.000
P,26,24,25,23,B9,1,96.000,104.000
P,26,25,25,24,B9,1,100.000,104.000
P,26,26,25,25,B9,1,104.000,104.000
P,26,27,25,26,B9,1,108.000,104.000
P,26,28,25,27,B9,1,112.000,104.000
P,26,29,25,28,B9,1,116.000,104.000
P,26,30,25,29,B9,1,120.000,104.000
P,26,31,25,30,B9,1,124.000,104.000
P,26,32,25,31,B9,1,128.000,104.000
P,26,33,25,32,B9,1,132.000,104.000
P,26,34,25,33,B9,1,136.000,104.000
P,26,35,25,34,B9,1,140.000,104.000
P,26,36,25,35,B9,1,144.000,104.000
P,26,37,25,36,B9,1,148.000,104.000
P,26,38,25,37,B9,1,152.000,104.000
P,26,39,25,38,B9,1,156.000,104.000
P,26,40,25,39,B9,1,160.000,104.000
P,26,41,25,40,B9,1,164.000,104.000
P,26,42,25,41,B9,1,168.000,104.000
P,26,43,25,42,B9,1,172.000,104.000
P,26,44,25,43,B9,1,176.000,104.000
P,26,45,25,44,B9,1,180.000,104.000
P,26,46,25,45,B9,1,184.000,104.000
P,26,47,25,46,B9,1,188.000,104.000
P,26,48,25,47,B9,1,192.000,104.000
P,26,49,25,48,B9,1,196.000,104.000
P,26,50,25,49,B9,1,200.000,104.000
P,26,51,25,50,B9,1,204.000,104.000
P,26,52,25,51,B9,1,208.000,104.000
P,26,53,25,52,B9,1,212.000,104.000
P,26,54,25,53,B9,1,216.000,104.000
P,26,55,25,54,B9,1,220.000,104.000
P,26,56,25,55,B9,1,224.000,104.000
P,26,57,25,56,B9,1,228.000,104.000
P,26,58,25,57,B9,1,232.000,104.000
P,26,59,25,58,B9,1,236.000,104.000
P,26,60,25,59,B9,1,240.000,104.000
P,26,61,25,60,B9,1,244.000,104.000
P,26,62,25,61,B9,1,248.000,104.000
P,26,63,25,62,B9,1,252.000,104.000
P,26,64,25,63,B11,1,256.000,104.000
P,26,65,,,EDGE,0,260.000,104.000
P,27,0,,,EDGE,0,0.000,108.000
P,27,1,26,0,B9,1,4.000,108.000
P,27,2,26,1,B9,1,8.000,108.000
P,27,3,26,2,B9,1,12.000,108.000
P,27,4,26,3,B9,1,16.000,108.000
P,27,5,26,4,B9,1,20.000,108.000
P,27,6,26,5,B9,1,24.000,108.000
P,27,7,26,6,B9,1,28.000,108.000
P,27,8,26,7,B9,1,32.000,108.000
P,27,9,26,8,B9,1,36.000,108.000
P,27,10,26,9,B9,1,40.000,108.000
P,27,11,26,10,B9,1,44.000,108.000
P,27,12,26,11,B9,1,48.000,108.000
P,27,13,26,12,B9,1,52.000,108.000
P,27,14,26,13,B9,1,56.000,108.000
P,27,15,26,14,B9,1,60.000,108.000
P,27,16,26,15,B9,1,64.000,108.000
P,27,17,26,16,B9,1,68.000,108.000
P,27,18,26,17,B9,1,72.000,108.000
P,27,19,26,18,B9,1,76.000,108.000
P,27,20,26,19,B9,1,80.000,108.000
P,27,21,26,20,B9,1,84.000,108.000
P,27,22,26,21,B9,1,88.000,108.000
P,27,23,26,22,B9,1,92.000,108.000
P,27,24,26,23,B9,1,96.000,108.000
P,27,25,26,24,B9,1,100.000,108.000
P,27,26,26,25,B9,1,104.000,108.000
P,27,27,26,26,B9,1,108.000,108.000
P,27,28,26,27,B9,1,112.000,108.000
P,27,29,26,28,B9,1,116.000,108.000
P,27,30,26,29,B9,1,120.000,108.000
P,27,31,26,30,B9,1,124.000,108.000
P,27,32,26,31,B9,1,128.000,108.000
P,27,33,26,32,B9,1,132.000,108.000
P,27,34,26,33,B9,1,136.000,108.000
P,27,35,26,34,B9,1,140.000,108.000
P,27,36,26,35,B9,1,144.000,108.000
P,27,37,26,36,B9,1,148.000,108.000
P,27,38,26,37,B9,1,152.000,108.000
